Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;923514;;;Chrome Extensions: Beginners Guide to Building & Publishing;;;/course/chrome-extensions-beginners-guide/;;;334;;;4.6;;;74
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2282642;;;Angular 8 Real World WebApp Development w/ Node.js & MariaDB;;;/course/angular-real-world-webapp-development-w-nodejs-mariadb/;;;2299;;;4.05;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3050372;;;Build a RESTful API with Node.js, Express  and PostgreSQL;;;/course/build-a-restful-api-with-nodejs-express-and-postgresql/;;;4292;;;3.75;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;4006728;;;Next.js - Build Full Stack Apps with Next.js using Redux;;;/course/nextjs-build-full-stack-apps-with-nextjs-using-redux/;;;653;;;4.3846154;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1172166;;;WordPress for Beginners 2021 + Google AdSense Implementation;;;/course/wordpress-tutorial-for-beginners-and-google-adsense-implementation/;;;2592;;;4.25;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2580640;;;.NET CORE API development;;;/course/net-core-30-api-development/;;;7320;;;3.15;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2016210;;;Build a Website using ReactJs and Contentful (Headless CMS);;;/course/build-a-website-using-reactjs-and-contentful-headless-cms/;;;395;;;4.4;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1012040;;;Bootstrap Bootcamp - Responsive web development- 8 projects;;;/course/bootstrap-bootcamp-with-projects/;;;501;;;4.4;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;588282;;;Learning Firebase ;;;/course/learning-firebase/;;;449;;;3.45;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;120418;;;Joomla for Beginners;;;/course/joomla-for-beginners/;;;456;;;4.15;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1785638;;;JavaScript Tricks;;;/course/javascript-tricks/;;;517;;;4.5;;;73
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2556116;;;Asp.Net Core : The Complete Guide To Build Rest Api's;;;/course/aspnet-core-the-complete-guide-to-build-rest-apis-mac/;;;375;;;4.4;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;352774;;;RESTful Services with ASP.NET Web API;;;/course/restful-services-with-aspnet-web-api/;;;770;;;4.1;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1958098;;;Master Java Web Services: Restful API (JAX RS);;;/course/rest-api-using-java/;;;445;;;4.25;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1532828;;;Laravel 2021 course - multi-user roles/level & admin section;;;/course/laravel-56-course-multi-user-roleslevel-admin-section/;;;3174;;;3.55;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;933260;;;jQuery & React Essentials: Learn jQuery & React Basics;;;/course/jquery-essentials/;;;1114;;;4.7;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2090200;;;Make Your Own Custom Block in Moodle;;;/course/make-your-own-custom-block-in-moodle/;;;282;;;4.75;;;72
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1345304;;;WordPress Blogging : How To Start A WordPress Blog (2019);;;/course/wordpress-blogging-guide/;;;5545;;;3.8;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1094758;;;SharePoint 2019 Administration Training From Zero to Hero;;;/course/sharepoint-2019-administration/;;;714;;;3.8666666;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;460056;;;Learn the Basics of Programming for Marketers;;;/course/basic-programming-for-marketers/;;;11443;;;4.45;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2392822;;;Architecting Reactive Angular Applications with Redux & NgRx;;;/course/architecting-reactive-angular-applications-with-redux-ngrx/;;;442;;;4.4;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1162990;;;Mastering Redux with React;;;/course/mastering-redux-with-react/;;;214;;;4.4;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2149812;;;Intro to Coding: HTML, CSS & JavaScript;;;/course/intro-to-coding-html-css-javascript/;;;8145;;;2.55;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2337802;;;Learn JavaScript - For Beginners;;;/course/learn-javascript-for-beginners-v/;;;174570;;;4.2584906;;;2397
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1480202;;;RESTful API with ASP.NET Core Web API - Create and Consume;;;/course/quick-introduction-to-aspnet-mvc-core-20/;;;21862;;;4.5318184;;;2391
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1633166;;;Complete Angular 11 - Ultimate Guide - with Real World App;;;/course/complete-angular-indepth-easy/;;;12126;;;4.5227275;;;2372
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;909244;;;Docker for Developers and DevOps;;;/course/docker-for-developers/;;;34321;;;3.85;;;2372
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2411016;;;JavaScript, Bootstrap, & PHP - Certification for Beginners;;;/course/javascript-bootstrap-php-certification-for-beginners/;;;216312;;;4.3442984;;;2333
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1605992;;;Vue JS Essentials with Vuex and Vue Router;;;/course/vue-js-course/;;;12021;;;4.5503874;;;2318
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;380582;;;Learn OAuth 2.0 - Get started as an API Security Expert;;;/course/learn-oauth-2/;;;14586;;;4.4347825;;;2316
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2120618;;;Master ASP.NET MVC Core 3.1;;;/course/master-aspnet-core-mvc/;;;11610;;;4.438053;;;2309
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;11475;;;Become a Certified HTML, CSS, JavaScript Web Developer;;;/course/become-a-certified-web-developer/;;;30833;;;4.6101694;;;2304
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1165096;;;Vue JS 2.0 - Mastering Web Apps;;;/course/vue-web-apps/;;;59802;;;4.5582523;;;2261
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1171966;;;The Complete PHP MYSQL Professional Course with 5 Projects;;;/course/the-complete-php-mysql-professional-course/;;;44025;;;4.464286;;;2258
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;94432;;;Learn PHP Fundamentals From Scratch;;;/course/learn-php-fundamentals-from-scratch/;;;64235;;;3.95;;;2239
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3604434;;;Microfrontends with React: A Complete Developer's Guide;;;/course/microfrontend-course/;;;17477;;;4.7345576;;;2218
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;424864;;;Write PHP Like a Pro: Build a PHP MVC Framework From Scratch;;;/course/php-mvc-from-scratch/;;;8150;;;4.6089745;;;2212
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2360566;;;Svelte.js - The Complete Guide (incl. Sapper.js);;;/course/sveltejs-the-complete-guide/;;;11339;;;4.7480316;;;2209
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1712214;;;The Complete HTML5 Course: From Beginning to Expert;;;/course/interactive-html-course/;;;172649;;;4.251309;;;2207
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1552806;;;Learn Javascript Based Loader For Your Web App in 59 min;;;/course/learn-how-to-build-awesome-js-loaders/;;;5313;;;4.35;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2612014;;;WordPress SEO 2021 - The Complete WordPress SEO Blueprint;;;/course/seo-2020-the-complete-wordpress-seo-blueprint/;;;568;;;4.5;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1506644;;;Basic Java Programming with Eclipse;;;/course/eclipse-the-basic-java-programming-course/;;;1513;;;4.6;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;425910;;;How to Optimize Your WordPress Site's Speed & Security;;;/course/how-to-make-your-wordpress-site-blazing-fast/;;;8000;;;3.65;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;975060;;;Learn React JS from scratch: Create hands on projects;;;/course/learn-react-js-from-scratch/;;;1641;;;3.25;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2092076;;;The Complete Salesforce Administrator with Real time Project;;;/course/the-complete-salesforce-administrator-with-project/;;;447;;;3.8;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1916528;;;Learn WordPress Step by Step Guide Tutorial for Beginners;;;/course/learn-wordpress-step-by-step-guide-tutorial/;;;7059;;;4.2;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3289602;;;Master class Bootstrap 5 Course - Responsive Web Design;;;/course/bootstrap-5/;;;17108;;;3.95;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1461280;;;From Zero to Python: Essential Course for Absolute Beginners;;;/course/from-zero-to-python/;;;693;;;4.2;;;71
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1501446;;;Loopback, Angular 5, Ionic 3: Build Web and Mobile Apps;;;/course/loopback-angular-5-ionic-3-build-web-and-mobile-apps/;;;358;;;3.95;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1406702;;;JSP Programs and Project: Build a Product Management System;;;/course/jsp-programs-and-project/;;;3249;;;3.65;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;750294;;;Learn Node.JS Selenium Webdriver;;;/course/learn-nodejs-selenium-webdriver/;;;206;;;3.65;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;539660;;;HTML and CSS for beginners;;;/course/html-tutorial-for-beginners/;;;1087;;;4.75;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2947882;;;Web Development Beginner Bootcamp;;;/course/a-complete-practical-guide-to-learn-web-development/;;;7814;;;2.4;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;648118;;;JavaScript Rockstar How to create Incredible Useful code;;;/course/javascript-projects-from-scratch-step-by-step-guide-to-learn/;;;17022;;;4.1;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;270808;;;Projects in Django and Python;;;/course/projects-in-django-and-python/;;;1926;;;4.1;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;270808;;;Projects in Django and Python;;;/course/projects-in-django-and-python/;;;1926;;;4.1;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1594618;;;Vue.js Jump-start with Nuxt.js & Firebase;;;/course/vuejs-jump-start-with-nuxtjs-firebase/;;;451;;;3.9;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;650222;;;The Complete HTML5 and CSS3  Course with 8 Website Design;;;/course/build-responsive-websites-with-html5-and-css3-from-scratch/;;;1661;;;3.5;;;70
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;4261510;;;API Developer (Python/Django Rest/Flask/PostgreSQL/Postman);;;/course/api-developer-pythondjango-restflaskpostgresqlpostman/;;;19876;;;4.367647;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;574082;;;Web Scraping with Python, Ruby & import. io;;;/course/web-scraping-with-python-ruby-import-io-for-fun-profit/;;;1135;;;4.0;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;200854;;;HTML and CSS Crash Course for Beginners;;;/course/html-and-css-crash-course-for-beginners/;;;4196;;;4.05;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1258646;;;WordPress Security: Secure Your Site Against Hackers!;;;/course/wordpress-security-secure-your-site-against-hackers/;;;3070;;;4.4;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2376070;;;Angular 9 Jump Start - For Busy Developers;;;/course/angular-7-jump-start-with-project-by-harsha/;;;3377;;;4.4;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3475794;;;Mobile and Web Development with React and React Native;;;/course/mobile-and-web-development-with-react-and-react-native/;;;4428;;;4.85;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;902748;;;Introduction To Data Analytics Using Microsoft Power BI;;;/course/data-analytics-powerbi/;;;1994;;;4.65;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;746790;;;JavaScript, jQuery and Ajax;;;/course/ajax-calls-the-simplest-way/;;;1681;;;3.65;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1076424;;;The Complete Guide to the Best 200 WordPress Plugins;;;/course/wordpress-plugins-a-guide-on-the-best-plugins-part-1/;;;2176;;;4.8;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2044906;;;Restful API Development with Spring Boot + JPA + Cloud;;;/course/restful-api-development-with-spring-boot-jpa-cloud/;;;3992;;;4.15;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1485662;;;Top Programming Bundle: Learn Rails And Ruby Programming;;;/course/ruby-code-and-ruby-on-rails-bundle/;;;2611;;;4.6;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;681226;;;Kickstart HTML, CSS and PHP: Build a Responsive Website;;;/course/html-css-and-php-build-a-responsive-websites/;;;8618;;;4.6;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2327024;;;React in 1 Hour: Learn the Fundamentals, Fast;;;/course/react-in-1-hour/;;;2885;;;4.3;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2353314;;;Cloud Computing with Microsoft Azure BUNDLE 2021 [updated];;;/course/cloud-computing-with-microsoft-azure-bundle-2019/;;;4315;;;3.65;;;69
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1180364;;;Learning Path: CSS: Mastering Web Design with CSS3 Selectors;;;/course/learning-path-css-mastering-web-design-with-css3-selectors/;;;395;;;4.0;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;297602;;;Using MODX CMS to Build Websites: A Beginner's Guide;;;/course/using-modx-cms-to-build-websites-a-beginners-guide/;;;1027;;;4.3;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3247478;;;React Crashcourse for Beginners with a Hands-On Project;;;/course/react-js-crashcourse-with-a-hands-on-project/;;;5294;;;4.25;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2283572;;;WordPress Plugin Development using Boilerplate;;;/course/wordpress-plugin-development-using-boilerplate/;;;1076;;;4.85;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;839174;;;The Complete PHP 7 Guide for Web Developers;;;/course/the-complete-php-7-guide-for-web-developers/;;;442;;;4.55;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2584844;;;Spring Framework and Spring Boot for Java;;;/course/java-spring-social-network/;;;683;;;4.3;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;780352;;;MongoDB Tutorial for Beginners;;;/course/mongodb-tutorial-for-beginners/;;;1032;;;4.05;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1896546;;;Polymer 3: Learn Polymer 3 in 2020;;;/course/polymer-3-create-web-components-with-polymer-3/;;;1859;;;3.9;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;910838;;;The Complete Web Development Tutorial Using React and Redux;;;/course/the-complete-web-development-tutorial-using-react-and-redux/;;;929;;;4.5;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1630106;;;Up and Running with NodeJs with Certification;;;/course/nodejs-certification/;;;1977;;;4.25;;;68
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2958506;;;Vue & Django Full Stack: web app, backend API;;;/course/vue-and-django-full-stack/;;;337;;;4.6538463;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1016536;;;Learn How to Manage & Customize  Web Sites By Drupal CMS;;;/course/drupal-course/;;;15007;;;3.0;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1056986;;;Bot Building Basics;;;/course/bot-building-basics/;;;270;;;4.1;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2020844;;;React Instagram Clone - CSS Grid Mastery;;;/course/css-grid-with-react/;;;598;;;3.95;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1444308;;;Building a TodoMVC Application in Vue, React and Angular;;;/course/todo-mvc/;;;11883;;;4.3;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2469824;;;Modern Web Design & Development: Intro to PWAs in Angular 8;;;/course/2019-guide-to-creating-a-progressive-web-app-portfolio/;;;7695;;;4.4;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2738520;;;Odoo 13 Website Development;;;/course/odoo-13-website-development/;;;262;;;3.5;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1182108;;;Learn Symfony 4 and Blazor;;;/course/learn-symfony/;;;756;;;4.0;;;67
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1506352;;;Object Oriented Programming using C++ from Basic to Advanced;;;/course/oops-and-c-from-basic-to-advanced/;;;3521;;;3.95;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1397260;;;Bootstrap 4 Single Page Website from Scratch;;;/course/bootstrap-4-tutorial/;;;3123;;;4.8;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1456642;;;JavaScript Bootcamp For Beginners - 10+ Projects;;;/course/javascript-master-class/;;;501;;;3.45;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3503742;;;The Ultimate FrontEnd Web Development - 8+ Courses Included;;;/course/the-ultimate-frontend-web-development-8-courses-included/;;;5370;;;4.6875;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1322764;;;Code Along - AWS Lambda, Step Functions and Serverless;;;/course/code-along-serverless-framework-step-functions/;;;449;;;3.95;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3427466;;;Django Web Development: All You Need To Become A Python Dev;;;/course/django-web-development-become-a-python-developer-tutorial-beginners/;;;4366;;;4.75;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2025290;;;Essentials of Docker For .Net Developers;;;/course/docker-for-dotnet-developers/;;;5526;;;3.95;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;318120;;;Drupal from Basics to Advance with 3 Live Projects;;;/course/advanced-web-development-with-drupal/;;;1163;;;3.45;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2534522;;;Build PHP Hospital System Using CodeIgniter Framework (2020);;;/course/build-complete-hospital-system-using-php-codeignitger/;;;332;;;4.15;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;673196;;;Introduction to Frontend Web Development For  Beginners;;;/course/programming-for-web-development-from-scratch/;;;1142;;;4.45;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3077426;;;The Angular Certification Course;;;/course/a-guide-to-learn-angular-from-scratch/;;;9594;;;2.85;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1349938;;;Fashion Blogs - How to Start a WordPress Fashion Blog 2019;;;/course/fashion-blogs/;;;9607;;;4.6;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1686802;;;Ruby On Rails Web Development: To-Do List App;;;/course/ruby-on-rails-to-do-list-app/;;;2182;;;4.3;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1722714;;;Firebase Authentication & Security Complete Guide;;;/course/firebase-authentication/;;;574;;;4.75;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1874908;;;Create a Blog with Mezzanine CMS - The Best Django CMS;;;/course/create-a-blog-with-mezzanine-cms-the-best-django-cms/;;;279;;;4.85;;;66
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1280306;;;Jenkins With DevOps For Developers: Beginners Course;;;/course/jenkins-with-devops/;;;6197;;;3.7;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1156648;;;Learn ASP.Net Web API 2 for Absolute Beginner;;;/course/learn-aspnet-web-api-2-for-absolute-beginner/;;;1608;;;3.7;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2350394;;;Develop CHATBOT with Microsoft Azure 2021;;;/course/develop-chatbot-with-microsoft-azure-2019/;;;1572;;;3.2;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3164198;;;React Js A-Z With Laravel - For Beginner to Advanced Level;;;/course/react-with-laravel-build-complete-project/;;;541;;;4.4365077;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;961996;;;Learn Reactivex From Ground Up;;;/course/learn-reactivex-from-ground-up/;;;345;;;4.45;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3749990;;;Working with WebSockets in Go (Golang);;;/course/working-with-websockets-in-go/;;;1782;;;4.651515;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1330100;;;Computer Science And Programming  Fundamentals;;;/course/fundamentals-of-computer-science-and-programming/;;;377;;;3.85;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;3485308;;;The essential guide to GraphQL + React;;;/course/the-essential-guide-to-graphql-react/;;;551;;;4.4210525;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1904450;;;Chrome Developer Tools Course;;;/course/chrome-developer-tools-course/;;;384;;;4.0;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;1549650;;;Fastrack WEB DEVLOPMENT: Learn HTML5, CSS3, JavaScript;;;/course/fastrack-web-devlopment-learn-html5-css3-javascript/;;;3000;;;4.25;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2608884;;;E-commerce Web  with Angular 8 (Material) & Firebase in 2020;;;/course/e-commerce-apps-with-angular-8-material-firebase-2020/;;;274;;;4.05;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2807703;;;Google Cloud Functions (FaaS) with Python from zero to hero!;;;/course/cloud-functions-faas-with-python-from-zero-to-hero/;;;496;;;4.6666665;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;4206792;;;Angular 12, .NET Core Web API & Microsoft SQL full-stack app;;;/course/angular-12-net-core-web-api-microsoft-sql-full-stack-app/;;;18100;;;4.4;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;716310;;;Create a Powerful Website with the Cool Bootstrap Framework;;;/course/e107-tutorial-for-beginner-build-bootstrap-website/;;;10313;;;3.6;;;65
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;96238;;;Building a Search Engine;;;/course/building-a-search-engine/;;;942;;;3.2;;;64
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;4159416;;;Next Amazona: Build ECommerce Website Like Amazon By Next.JS;;;/course/nextjs-ecommerce/;;;396;;;4.5234375;;;64
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;2956470;;;Laravel 6 CRUD: Creating a Simple User Management App;;;/course/laravel-6-crud-creating-a-simple-user-management-app/;;;4156;;;4.65;;;64
Development;;;8;;;Web Development;;;Learn web development skills to build fully functioning websites.;;;/courses/development/web-development/;;;524248;;;How to Create a Social Network For a Niche-Related Community;;;/course/how-to-create-a-social-network/;;;1992;;;4.65;;;64
